"Taxa","weight","B11","Na23","Mg25","Al27","P31","S34","K39","Ca43","Mn55","Fe57","Co59","Ni60","Cu65","Zn66","As75","Se82","Rb85","Sr88","Mo98","Cd111"
"NC314",0.801547573276057,2.0410107301503,2.68993736824588,0.58885362815673,3.34140413764565,2.64104834736189,2.34017032975139,3.41857414141239,1.65714343115004,2.52845973861704,2.09234896277222,3.46019277966819,2.75400009714361,1.70848699300263,2.3912540229584,4.36951115030074,4.55222500024761,4.30843425838034,2.33736565746332,2.66476881744766,2.81446489712178
"NC318",1.62832447590449,3.43732062860547,3.41167680623188,3.89050601968607,3.62870701988032,3.02891687158929,3.31579670809436,2.26306990921462,4.73819522097934,3.58679259871051,2.63268869604095,3.08632473463327,2.6708713778915,3.63655945217385,2.21885312561017,4.94358860894045,4.02066961467827,1.96583892055377,5.24833257489627,2.20452512481717,3.19453384105476
"NC320",2.07184110417211,1.71998043671117,2.14348076313754,2.89398724523551,1.03953379710015,2.93537964805095,3.21361063069917,1.96412395208408,2.44074702309582,1.27321433385584,2.93500099694241,2.36880982165088,2.15544865405443,3.10559355883484,2.1510837120752,4.07411262600227,4.39269987521132,3.44741241639703,3.04133564280425,4.22605124710015,2.37915726206531
"NC326",2.32228379708488,1.92112551978173,1.57587248162795,0.949258203009673,1.76848637758764,1.28176409834737,2.14046001985709,2.61743491289315,1.20329406338005,1.47374025293475,2.01851357228676,2.46067496253964,1.71860037483342,1.5880627598754,1.62640356827526,2.95344481247166,3.2152740459711,1.90893370431211,2.32701682818049,2.24129831927141,1.36785854843094
"NC328",1.55255963599807,3.04827554707063,3.410504830335,1.83085627921118,3.84383018640777,2.27088474452516,2.90662626873674,2.66766613294854,4.03746342914792,2.11312123801283,2.9892311727499,2.81161439665242,2.71558129356656,3.11956661301415,3.71861109999294,2.6776475068124,4.08603037179068,3.95347260120455,5.11899002943659,1.30087245491911,2.74685539529021
"NC33",2.58586090567486,2.5056744212251,2.32478092221078,2.54662910845312,1.32190774939325,3.99883269857055,2.61307700631819,2.53432643848681,0.768108651079292,3.43204534232176,0.721511677335879,1.97177925238545,1.4730324482133,3.00343934388084,3.43951734085819,3.18189433359049,3.6065748684885,3.03420487833205,1.8926010410979,2.65524233804352,3.15047032995595
"NC336",2.03665667095801,2.11806320842636,2.34911343738231,1.69823234225406,2.04047358161554,1.97517170310789,3.19711210854653,3.19038867313349,1.99964268590701,1.93655170634306,2.22980690851722,1.95844594912413,0.0452948215285908,1.57026081468426,1.12806175340009,3.16218225959833,3.63365288349758,4.6265014254198,2.82646603288214,2.39466484733367,3.40289934336955
"NC338",2.11530910721331,1.49379419583471,1.91425744475588,1.05123875830882,2.0679031087105,1.88349469296686,2.39311280997097,3.16109927108648,1.71351426113685,2.4238934370856,2.03401787134265,2.57862182938024,0.799646303402854,2.59427039880553,2.04527407298135,1.96792884702842,3.41643747178506,3.98483353032316,2.73353844341352,1.54401246039146,2.84003900810357
"NC340",4.90554487167725,0.995953197753996,1.98023892467113,1.67327372318592,1.53295881632334,2.16277071881786,3.44367014284551,2.63245286814167,4.21601537077778,1.78135323346684,3.7460597035704,2.65257838122668,1.55423398209059,2.88240259892451,2.90055649128229,2.46421383205799,6.31873458564381,4.06986045921447,3.93689867167712,1.31754373434566,3.00102522416408
"NC342",1.81212729138132,2.43900066724595,3.51626507622207,3.21494713234092,1.11080376652294,2.96790765872093,3.36706698879712,2.76286489102082,2.77488862301908,2.81044844661313,3.98005039714116,3.71996604836364,3.065130259947,3.86865771519493,3.15000898740232,4.75541740504382,3.44940979958073,3.9124932750913,4.34784865241085,1.83401349404827,5.60990869161807
"NC344",1.14920864340139,3.46590492384125,3.8567062124484,2.34616896527564,2.74915285195202,2.79727648285509,2.64658230869219,2.85238302508441,2.65826862037692,2.61002825354419,1.00151718832893,2.93773042374025,1.76139731264404,3.69383628212706,2.47057374835603,5.46967077847767,4.3757599472972,2.48322482194545,3.83905241304926,1.36952604595146,5.38988075419877
"NC346",2.86159278029153,1.92739265875662,1.60822935129237,1.17236383921625,0.942343325859723,0.911354139998813,2.95002112215824,3.20699901079735,2.99524808674759,1.96057323273657,1.90458949758835,1.49292678853082,0.413669466425244,0.624272781795314,2.39222711832801,3.77531860337262,3.00395278385638,3.42777874476326,3.63017399856604,1.70771466587528,3.18892904208923
"NC348",1.94607858028782,2.03687191300984,1.28626980840464,1.28749880240968,1.73865894927313,3.38114989466574,4.52619282195705,3.23653186489772,1.88621718648686,3.40313471863683,3.86285906880267,3.02381088260714,3.48160323237459,1.51116653473492,4.31623240593939,4.30242633142485,3.52805174033659,1.28065384489481,2.30360953245527,2.42805975104134,3.78651432584303
"NC352",2.75566816183008,1.9575812622313,1.81032771861375,1.43413554326336,1.77212973981739,1.16246392032369,3.92600707665971,4.83762693140202,2.40944872438011,1.31583236458413,2.11258343597986,1.42933917780548,0.0126101851176733,1.74768485698755,2.16093116021226,3.29719819010994,3.11423946993577,3.08849514593479,2.40927424430027,1.31037237740566,3.17423150881539
"NC354",2.48375613081036,2.17028159248724,1.58829574232491,0.598315515197114,0.320719961016458,2.22305221879244,3.1408272053355,4.18811588041223,1.7908616955439,3.0773761338767,3.27860200130155,1.93985348993329,0.624674935025574,1.97180143470205,2.52442948766674,3.59137379661613,4.2665100850251,3.92709663960965,2.32235850661139,0.675513364815392,5.50213402198556
"NC356",2.58027927278707,1.2335954113184,2.12752158140045,2.06304243031808,2.08413245002197,3.08929873519723,3.08493450031403,3.37181786120878,1.03414744064464,3.25320210638613,2.71313105853434,2.89607321176247,3.85555563743072,2.71937284419272,3.14383511215772,3.38389432971564,3.44001735417275,3.33279448943175,2.03112061031697,0.844397993471393,3.61374553094661
"NC358",1.58651160674863,3.25906739654401,3.4234057536265,2.67647797400205,2.7349272517227,2.96181798280961,2.5265052848293,2.68502047695599,2.79264480846305,4.48347248661355,2.23529254507198,1.9319360954736,1.02271465341645,4.05587239247253,1.80454514531607,4.85495854991808,4.59820408740398,2.94880387723361,4.14114930022046,0.87873244114326,4.23337758105657
"NC360",2.8391753941357,1.1481907953684,1.33724039885988,3.620154575346,3.51607217393091,3.8884799330717,3.08047101866355,3.07943799671641,1.17179162473347,2.29902880565587,4.30501532541865,1.65847690342263,1.04605345450075,3.68136510261701,2.94446157997278,1.90589386051967,2.16283582807595,3.48948124088905,1.95294222356583,1.57978341815833,6.16656800425002
"NC362",2.17058425866329,2.81279864637503,2.18041695183814,2.5565097886961,2.59464155041494,1.89192242401908,3.08325913246555,1.38649999064906,1.22313012020905,0.389294083516868,4.02639489863374,2.95892998680869,1.46566877937714,2.56686271568834,2.47949992753368,3.57773426505198,5.46261483244513,2.37175316644115,3.02507567883546,2.62427151801718,4.7717146461405
"NC364",0.442636332970672,3.68864415073564,2.70214993038378,1.38869383353034,4.43941960961044,3.33962052628743,3.57425535870198,3.9501292578897,3.16294771414899,0.801917902196492,2.87591811769535,3.52604454004634,1.62183374322101,4.03636548039876,2.77701918641426,1.46267227671032,2.85794539289746,3.60291380730503,4.79009513289015,2.55028749579452,5.15425881311018
"NC366",3.39084060357944,1.77923873933093,2.23402742098225,2.7636506824851,3.17310711607433,1.85184229289821,3.48419448158605,3.02235156406969,1.75630263881871,1.21649345801415,2.5085708458981,2.84833863489617,2.30626255266413,2.62621898035838,4.16053283885478,3.38214791520211,2.9802275026535,3.80502496997558,3.66907996100821,2.49854901648796,5.31588849530005
"NC368",3.95381523620628,1.397861529842,0.692935260061359,1.76422314510404,2.34405451423973,3.04351518774048,1.67549389030885,1.68003771403934,1.79605358309408,2.22120541869794,2.11608444974753,1.16006716543537,2.0574540607536,3.09538968295842,1.64842536631832,2.20704864923857,2.86290176241273,2.08663521692368,1.93566350247595,2.9019402680506,1.78091130136582
"ND246",0.736578630526272,1.75164966835025,2.99451433924732,4.23443607257356,2.47228765056576,5.09404566522849,5.66266334718081,3.71441925769216,2.83427382360693,5.08304244664691,4.77423952325571,4.7602027659451,1.34702893536475,3.78135169080169,3.93880302531428,3.68141867104367,5.23934692687427,1.74737060508803,3.45221767669477,5.69361052580241,3.00067619501929
"OH40B",4.0052586934587,3.767166315073,1.11186038800031,2.33006572656237,0.718456730100843,3.69712367977621,3.95644106721786,3.35300600711846,0.00747606452815408,2.31391334088674,2.94953494587739,2.15462688504888,1.75768607923347,4.83164858802464,3.68062242132335,2.19903200666506,2.05961296633205,4.20846414804606,1.86530674559285,3.3078683322915,6.06345297178012
"OH43",2.79021002914438,3.32634551604787,3.1225756299064,2.08948797736234,1.52793741025041,0.5152067763005,2.05438271508277,1.95099096347601,2.53972379743482,2.01925155396938,2.60254648062963,3.04145883510638,3.46545915831914,3.26810314752276,2.07746712620182,3.77555089064798,2.77833370461693,3.63761008755458,3.51560058627631,3.54944856405737,3.23611594586647
"OH43E",2.92765987869794,1.89567398813821,1.20538403119249,4.0263720204058,1.60765489642828,1.124396812833,2.87674439487879,2.07795792119922,3.15339652769245,3.56492087320883,2.89597499345232,2.8426269783977,3.25895135684202,1.92771114856068,1.06101473390238,3.80698747798735,3.79655357401864,2.48315357188656,3.29829509292537,3.70972813120736,2.83724247339163
"OH603",3.02006296186222,1.72524164277979,2.32838062703507,2.06406677347777,1.77192724045798,1.14907093016426,0.479943950851649,1.02054420455495,1.86062271906672,1.62906289190235,2.81390900226794,2.11406798316556,3.21602400756139,3.86835242646816,1.46372066210639,3.67785760990408,2.01459100363964,2.987320893134,2.94160185706974,1.62462708528991,1.12238887779641
"OH7B",2.77919555424315,1.63053952987402,2.86076223139036,3.69799997965082,2.56595772642796,3.07895010420834,3.03750113268044,2.05198672901629,2.15530512579329,3.99345595986587,1.80221988908383,1.99191945614476,4.00328954930184,2.43292993340698,1.63400425499937,1.60382272477338,4.65667337353342,2.85731753679867,3.37494003737543,2.55622891551791,1.28269276534942
"OS420",3.2662078369534,3.52159776608761,2.84870777059799,4.67060701923702,2.20980124278008,3.73473818162878,2.29962114323946,3.26089238468336,3.21988613809116,4.42908134369122,4.56680134003994,2.1049590019219,3.22664988467522,3.18275383821248,4.22975769894206,3.55442820832337,2.87582909147017,3.24017254269864,3.7687815028567,4.45422157020752,2.73185628976879
"P39",0.922281492301071,3.37377288988858,3.49242998083754,3.28673377666886,2.25266214025364,2.70918692243507,2.74803771963118,3.90934526949242,2.74941289450281,3.04547220851441,3.5138177450649,3.80046582539067,2.76937030450253,3.2092044491168,3.82269113429799,5.66996001216891,3.99277976382847,3.56641496889049,4.0998214380787,2.86104670667794,5.85795891022382
"PA762",1.41187325574431,3.63418539304012,4.01383170467287,3.86065369164045,2.7441921251883,2.25147895118174,3.44282535941971,3.02166675132286,4.23421005296685,3.34302296664335,2.5755058953674,3.40867933544762,3.77138477434463,4.33474742684633,3.20479075462911,5.22924068518896,5.41291581162344,4.23238856927447,4.327488509767,3.80614596645418,3.18779992606282
"PA875",3.07087043688184,3.58391756542765,2.58037166159202,2.21558149106103,1.41534233648256,2.08049500758181,3.81031289000504,2.91475952270943,2.05357575192737,3.21778772335413,4.35970123530194,2.02114856719998,2.25302249765091,1.65108759286034,3.97735593106625,3.22825022853411,2.82281273488812,3.27848723341345,3.43345312535157,2.2522804229072,4.04180404182375
"PA880",1.93634528698598,2.5494937667597,3.85728412947328,4.30605337903492,3.07382281788882,3.70540795112775,3.06614865292504,2.86449656071419,2.19529243197292,3.82148799336835,4.72393463975591,4.54307800031468,3.44625539256555,2.0486104104774,3.56783464456336,4.36413167321921,3.53393847748383,2.58604385813104,3.42181380439392,3.65896294257156,4.11910405711772
"PA91",2.69279282518825,1.72216802497486,0.933842415061884,4.88570994824407,0.550775885290147,3.45191305079355,4.78106397008903,2.48817860702649,4.63177484818582,4.03652310225534,3.6524573732414,3.76853582291484,2.68788736117631,3.71967521438067,4.41527564603598,3.43437599924295,4.19517007188444,4.60302497104878,3.8230265133518,3.11551074962475,3.71683972235558
"R109B",3.07943526096344,1.97837941756345,1.64144991243487,1.68930223096351,1.72953108577989,1.66948928981598,2.40274790440215,2.45534238860334,3.33068408536003,0.635846362150285,5.01401953858896,2.5186357388001,2.13644704231889,3.21336720307036,2.92807490488598,2.66144635758699,4.10026181738836,2.22465203929542,3.78759879646037,2.12757106017938,4.95761745171193
"R168",0.837391689924172,5.68523283214778,3.7293477289839,3.19343544365016,3.4585870677065,4.0365708350097,2.53031236979859,3.28552257543435,2.87137253005086,2.72404297077847,4.87152661097138,4.10774341154258,4.30038397784324,4.35449023770916,5.04880305872929,5.9990963586243,3.98212826197058,2.92208455885088,3.91898987067362,3.39941771010902,3.16000040827996
"R177",3.35620919839385,2.15372918381967,3.06724326806892,2.5972787816704,1.05114409203766,4.39947924685821,3.64964066212489,3.66097833420091,1.67559703164784,3.78122414862764,4.11275224282885,1.54449696107235,3.72128770620531,4.41368533336051,3.79329346652161,3.14731399532897,2.9800776563357,4.26549101203394,2.52499618823522,3.20587507211457,3.43375171720359
"R229",3.11330743766989,2.44646823618669,2.27118667720272,2.64282293887801,2.42739623257125,2.43377681160223,3.41837439017439,2.63476731673208,1.28862404450368,2.36890140853795,3.75960638571115,1.38387588800129,2.85486196716735,2.05203699522781,3.46469886380855,3.5296310719185,3.56436665176781,3.51690185088074,2.50686660066001,2.32357887360141,2.5577521005052
"R4",4.54994784934275,2.59522491609688,1.9552411213106,1.70029003213811,1.30428248118054,2.3366214801732,2.75460437438051,1.84833155244287,0.53819791303648,1.0757127460767,0.812060031445385,0.635081835057116,2.24183524322738,0.918576784489738,2.74366210327633,2.67665968333944,3.5396917052309,3.53158267215899,1.8292392934153,0.836418529937946,3.33685525152532
"SA24",2.78379358728022,2.37876450234184,2.14365859174773,1.83332831305669,1.55356375639696,1.9961203905594,2.43378102746976,1.94886209593502,3.39095801686931,2.64490757283792,3.09871732929971,2.74229159837663,1.91534002022094,3.04935373147321,3.83607956206673,4.02372380128913,5.81901564116028,2.36975356581352,3.65325581643244,4.69457849093987,2.8988444107207
"SC213R",2.50227466936517,2.49205925945618,2.91269461236229,2.97524237491536,2.61101356659798,3.54466459388439,3.54412720808445,3.53747762302279,1.8805350232188,3.5843895722014,2.77716013980359,2.06725131802495,2.86834876711006,3.43852262754768,3.60944546667282,3.44736998509964,2.66791162436275,1.81687522656031,2.08591097756405,2.5421189813232,4.23351886200299
"SC55",1.73394492895026,3.12470586818972,1.29795859441431,2.6268225728168,2.36096760160607,2.37222330122764,2.9920721562733,3.01335380361204,2.11986135008599,2.41767432488977,2.48837691381958,1.20811114661025,2.3606149754526,1.37344634955071,2.75093009385544,3.94100882775217,3.35549193486438,4.48443399322048,2.49981858924076,3.05579987541092,3.44938902481904
"SD40",3.24104111145581,3.15495899062601,2.03267675793529,2.08956467128238,1.94603707110104,2.07532859737815,2.23753700052456,1.91994011271763,2.16940183685802,1.72443083705172,3.59105991882572,3.37933516128958,3.2006507681184,1.8395842584664,2.02127728193517,3.05832347791444,5.22666550963661,1.74354346465362,3.62242678745619,3.10430312169287,1.90387778325861
"SD44",3.67980564887841,2.04306642686513,1.53209759114372,2.64804549902091,2.64575889591014,2.85506694136222,1.68510767281671,0.825723398839867,0.830559184076642,3.1082166860036,2.76393481398132,1.95923272582477,2.1403872004148,0.001,2.46589623957185,3.41038952873331,3.20633596329592,1.31868219375677,1.70111728905576,2.2998251943526,2.23899285857614
"SG1533",1.18519496725683,3.56582007494669,2.66705073064577,4.13243193004544,3.55472488137609,3.05280663901606,2.1893860553564,1.36008053219394,2.81766339612128,5.48902696466385,3.48457632277342,3.73654948258766,1.67237099023848,2.90682205433663,4.66260621488787,3.88380276896235,4.51421067795798,2.59596975378631,4.04963334201563,2.24170471774336,4.5424582244878
"SG18",0.413246843455357,5.11799776777837,4.87826093108119,3.64605390511973,3.24796650453275,3.32603170909404,2.10206353228393,1.03624628295177,3.30103232997281,4.37641119711734,3.57362312662372,4.28589746808522,2.68035965530859,3.61164621210099,4.96409779879243,6.34899193678085,5.23040585418354,3.51699194964543,4.12685193590154,3.76051276646907,5.01739584827101
"T232",3.9897699584601,2.16659153215952,1.66161367707643,2.3027762236395,1.66840089316949,2.75434440085505,3.32005252085567,1.16358188420118,4.1011236752028,4.24771607542463,2.5570665416983,0.993719685025921,2.77624967443694,2.82008438938456,3.7159477834346,2.97022905969105,2.60032741208935,2.53245869539733,3.89992876682399,1.24733247078858,6.49961991006352
"T234",1.10697705302393,3.63815883442369,3.3445551060108,3.84944915627657,2.7677561436072,2.64292018686959,4.4222921048018,4.29693904525511,4.48430015775217,2.39203697107227,1.92522187811788,2.19664236542944,1.76224062533818,2.76189925811392,3.55019217681448,4.67001419444043,3.15256608485117,3.23616021026324,5.041829216489,3.19368204945909,3.25090141690758
"T8",2.59993546900054,3.84402190704576,0.199181351268865,4.48486359938538,1.97372343202217,3.20594252089099,3.81560234925722,2.06252454008407,2.33936894336513,3.14284373717002,2.61011209878116,2.92276219674848,2.40009172650755,3.83871967265234,4.77120302369517,3.06275513714502,2.24036497926759,3.15717551989012,3.4418735437985,2.82793309322988,3.25467830015031
"TX303",2.62490863468815,3.61569855644618,2.76355045153862,1.87349364355069,2.49367228914925,1.89519689727898,2.64620715720009,3.15415403868886,3.17566341992242,2.20637235030341,0.572559338695975,5.28669493770448,2.87397897633557,4.37338479893871,3.8696061697035,3.76093353198631,4.32920902160669,4.41604653850326,3.47133463103119,2.89851335082634,2.93955121750872
"TX601",1.58307493257144,1.3305698915416,1.68391320844312,1.5874065225809,3.03885173899329,1.70599148878943,2.15240749804383,3.92778954421224,2.03466342830284,0.134513799166845,3.00608950666555,2.47768718936452,1.08575996496769,1.26683808266298,2.1405988702216,4.58893133603858,3.58165128700411,4.31697815056391,2.5994151967938,1.84743044957605,2.91645053696147
"TZI11",2.07663269701917,2.17250428541569,2.21945867930452,1.40625239226525,2.25846629445021,2.69152347864323,0.852579474529411,3.26185711030004,2.57503442663195,1.53645482354426,2.48298590400129,1.82193442292765,1.2212543860373,3.75861032283082,2.40815101115821,4.25179871930706,3.74280459926991,3.12952828440007,3.52206765468162,4.22442461710273,5.12959515877474
"TZI16",2.88925208211764,1.66677809560284,3.03674005491778,2.25227611923971,1.95542406729633,2.29449107958649,2.70993296097123,2.6664650056042,2.81517769300589,2.05725600941142,2.78778146772625,0.452012782484547,0.915304679546294,2.22112198078921,4.14262008819129,3.64737300125101,2.57648552838833,4.66867500678722,3.17085695630508,1.05203402170791,4.74740316963444
"TZI25",1.2052817352925,3.50119626224713,3.26570364403354,3.67296055518381,5.16468075724709,3.02733361593728,3.41617750872914,2.95112301015239,2.51270449849294,3.98420632590885,3.28024040092738,4.74791219887705,3.67823278201205,3.7276109604949,3.24339901451682,5.85630519681138,4.90743610555065,3.61700330862098,3.24395047107052,3.78239857566364,3.94540689126494
"TZI8",2.6180708381356,3.15805665981047,2.98324615478961,3.2833076580391,1.79044608357377,3.37421542950749,1.59723255679505,3.51114921976241,2.08917601062624,2.54860087914502,2.40382626571767,1.87295752125611,1.75570040840832,3.15231009300079,4.6734584833114,4.20518909237049,2.55219036100115,3.0937253032322,3.44517140719861,2.22833706380883,2.81421835371913
"TZI9",1.00668146985272,2.57212383268417,2.01849599361841,3.32425684893704,4.14951821895374,2.97702194588058,2.4498877904697,2.06392849303294,2.35119834458226,1.93961626618961,1.37300238656922,3.43029280193352,1.90858967405002,2.89156287671333,3.34773462091615,4.35634728994677,3.41674309218371,1.35722971106898,3.13229532256264,3.70368465919826,3.72817430832596
"VA102",3.20253851007062,2.73763768896316,1.65350405368625,3.95197665867766,1.83097903703092,2.01582757269395,3.36163648993236,1.27896403874511,1.77503020124613,1.82334333881547,3.62081013404808,2.9318839240777,4.08953138064534,4.044796474754,2.86644820007757,3.84584798687903,4.8869579827707,3.00102978507642,2.22197242792666,2.75496184232852,3.92581671947003
"VA14",1.8445979370555,2.2412020618543,2.76362487182925,4.33755984799775,2.80293797990726,3.13644620830139,3.31434783790448,2.94642731912667,3.54150078018232,3.21054238354733,4.76940614810384,3.30216155133238,1.53270294582375,1.41096680100656,3.28782211474831,4.59365811912604,2.69774416185149,1.84155989494416,3.97634213039876,2.3635441907955,3.68042728216432
"VA17",3.00007494883164,2.45640758171654,1.10943258068354,3.42804333454707,2.00480936693959,3.49499976400447,3.26162454577314,2.88043994248117,1.81103812942397,3.144100174036,4.37264930010442,2.07043930196406,1.83368073554278,2.46474626506546,3.24034410911244,2.31064852256293,3.48529843713102,1.26111881311426,3.20633979936231,2.90122157918121,2.02736956672485
"VA22",2.1690871327861,3.08183576171409,1.22262292727726,3.68473990309722,2.48789166084844,3.25888084733519,4.37273948125681,2.69813093790866,1.95431119085475,4.74817369871138,3.81506677170601,3.00147643273727,2.25725672183515,4.51141802646498,4.47920701519592,4.49510085963022,2.73698115762393,2.55610584078698,1.08327815980178,3.21607250741468,2.18041369468482
"VA26",2.01628153830747,1.83223417076658,1.79558363750704,2.56516346811247,1.9462980461627,2.73188885965138,2.70106976338573,3.03879302643048,0.930418886412781,1.38140670491386,3.36225960999923,3.22479847059403,2.87107296322666,2.43554185465289,2.56094812860662,3.56614951156646,3.57688260970364,3.8602958077436,2.50973033368001,3.2577102369999,2.91284263742298
"VA35",2.60436759362906,4.1510652166136,1.11929324134843,3.60098086139548,2.55837252340621,3.1245626891106,3.82303067610686,2.85551768393988,2.28349457574999,2.71495762476778,1.52851642229436,2.17958824518249,1.70848028488842,3.45567918339946,3.80060866571982,2.79076061427338,2.40764982915695,4.42040945705162,3.26629147604269,3.46951588226539,3.07539572829526
"VA59",1.57825173812275,4.00766464792778,2.95914418730632,2.88598423028762,1.47360650487976,2.49972890173569,2.01466104042529,2.81677557260656,2.25329717963578,1.39741923538566,4.01042812379193,3.03522654398536,2.82638393983509,4.17339237901601,3.29955845198877,5.48589943769582,4.35342399171725,3.34078140377563,2.82738739229389,2.98059562535123,4.22123293805775
"VA85",3.61637728420806,2.3373258614311,2.68083326351002,2.26928355208512,1.80967312697924,2.77738402569293,2.94009780949053,2.26295418468089,2.45540097930298,2.0425942767755,3.96264344199724,2.616619842267,2.19497325066165,2.20362769252909,2.97734714308115,3.21217832645332,3.15150707641156,3.00642518988773,3.40905775452375,3.81713889152746,2.44530351299671
"VA99",1.57467285673823,2.54013895215268,4.02826604727649,3.26153038178921,3.12639857897162,2.17019014838209,2.45542799526683,1.36153638522035,4.45916102891267,2.38360121104575,1.0990766590732,2.7604683074184,0.991326775494383,4.18772829629758,2.42911941999728,3.8159333186341,3.42592421515387,3.75378726327483,4.24089819187981,3.98769868033697,3.49196978488836
"W117HT",2.5241429776927,0.120840735404335,0.852085149956934,1.9134950810014,1.05545148294865,1.51218550707475,0.326690618390276,1.28144676736994,0.37265234552237,2.80579116624285,4.51576652783346,3.45318327336306,3.30857438916602,3.60577391286639,3.81863698600272,3.4540660696262,2.92783317071879,1.79974623956667,0.749835454537589,1.1750818300756,2.04378988337114
"W153R",2.49861283377637,1.53750771449655,0.960643884846878,4.02513036261516,0.00992270211534996,3.62704719793858,4.43995904394907,2.96553239630606,2.63394544144339,2.95091222438172,5.60489699496003,1.70064292100209,2.94978028597534,3.704447883226,4.970505573049,3.03281365304296,3.14585677647111,3.30366114106654,2.84127322401964,3.14579621215976,2.22699988851729
"W182B",1.68996735008278,2.43842253374209,3.87654541689195,2.20957422571437,3.12806435711146,2.48961987838164,1.3704275744277,2.63039654745758,2.52668634163596,1.98304870278062,2.8408344015938,3.80191585590058,2.87634910599472,4.39018036527797,3.09696873346975,4.16028279907449,3.05946787715641,0.860870922173334,3.04020485306937,2.18608209881072,3.54000873805227
"W22",1.75075303081688,3.30381520328974,2.50937424300018,2.45464361785794,1.7236699545899,1.77972853474559,2.52154683801137,2.19395796809446,1.28642022489456,2.24401781477426,3.29420099094284,3.49814962784916,3.84573969368274,3.9280299567923,2.78600314417354,4.13693688082597,5.11226833503862,2.13442434202618,2.38127867974226,3.05020296490275,3.51268986836382
"W64A",2.52588501598252,0.344106906068547,3.26989458526098,2.74002925753294,2.31244947118625,2.72215710200254,2.75087242960789,3.36504449939681,2.3391186763624,3.90536540904407,3.60944013551206,2.06107461283434,4.45822057639467,4.68808725084125,3.88118800836395,4.10330890414334,2.91836010748,3.45871132402673,3.17715654704641,2.20412771337548,3.19521139185753
"WD",1.13981901751726,3.13598545154353,2.41058282162328,3.59448513191565,1.64620318639091,3.6701067985275,2.65416425471095,2.67874134017262,2.10333997078762,2.59912257445948,3.09662109860736,3.05439679575144,3.75619183545369,4.61130215051106,3.81882999574818,4.54145810269811,3.0908743528566,3.44812254652563,2.69481655732816,1.40734705840783,2.95715768175875
"WF9",2.6937092716355,3.24273325453597,1.69686225165093,2.37611137407257,1.21617254890937,2.23986475333231,3.659705300354,3.06608317336261,1.2558298806561,2.7301041958098,4.03793129885625,3.04750122141195,3.8254841608961,2.85318296802799,2.75070093882439,4.11408351672135,4.00613875135347,3.6922721058178,1.64079474779501,1.23977336232516,3.58527549018204
"YU796_NS",3.28797739027583,0.772597955619117,0.232548796266329,1.78196220322486,0.187054699584199,2.8664713915294,1.83717059389428,0.995106202569099,1.88256514608674,2.43470023924782,2.24207839987253,2.12590835997477,1.60420375419201,2.81244802263188,3.09594669465041,3.50187160115165,3.10757318713876,2.89568515993364,1.94959367763288,2.80385287114379,2.70303383632367
"MO17",3.4367239894535,3.05984088158305,2.08739485385645,1.99761405995391,2.25995172374192,2.4074071221723,2.04542337845445,2.61121416649296,1.45822081684174,2.45761073397285,3.13735427574696,2.72477193921367,0.838876826587465,3.68960467300703,2.78714304773072,3.19861694329723,4.97465301442748,3.46930029411544,2.57924522744875,4.24434174351279,4.71748376297544
